crop,year,season,state,area,production,fertilizer,pesticide,yield
maize,2012,Autumn     ,Bihar,261039.0,926315,39364681.2,80922.09,3.673513514
maize,2012,Rabi       ,Bihar,242336.0,791005,36544268.8,75124.16,3.189714286
maize,2012,Summer     ,Bihar,189961.0,1038634,28646118.8,58887.91,5.096756757
rice,2012,Autumn     ,Bihar,540424.0,960007,81495939.2,167531.44,1.743793103
rice,2012,Summer     ,Bihar,105117.0,285835,15851643.6,32586.27,2.396086957
rice,2012,Winter     ,Bihar,2653346.0,7076168,400124576.8,822537.26,2.567894737
maize,2012,Kharif     ,Chhattisgarh,116839.0,225109,17619321.2,36220.09,1.844814815
potato,2012,Kharif     ,Chhattisgarh,1615.0,11121,243542.0,500.65,6.890909091
potato,2012,Rabi       ,Chhattisgarh,10549.0,72640,1590789.2,3270.19,7.416521739
rice,2012,Kharif     ,Chhattisgarh,3982172.0,7848401,600511537.6,1234473.32,1.91962963
potato,2012,Whole Year ,Chhattisgarh,2661.0,14888,401278.8,824.91,5.426296296
maize,2012,Kharif     ,Gujarat,373200.0,625000,56278560.0,115692.0,1.673888889
maize,2012,Rabi       ,Gujarat,80600.0,157100,12154480.0,24986.0,1.858
maize,2012,Summer     ,Gujarat,4000.0,8300,603200.0,1240.0,1.715
potato,2012,Whole Year ,Gujarat,71500.0,1789200,10782200.0,22165.0,22.71333333
rice,2012,Kharif     ,Gujarat,672000.0,1408100,101337600.0,208320.0,1.98
rice,2012,Summer     ,Gujarat,29100.0,89200,4388280.0,9021.0,2.943
maize,2012,Kharif     ,Haryana,9878.0,26000,1489602.4,3062.18,1.236
potato,2012,Whole Year ,Haryana,12780.0,297900,1927224.0,3961.8,22.85384615
rice,2012,Kharif     ,Haryana,1206255.0,3941000,181903254.0,373939.05,3.041
potato,2012,Whole Year ,Haryana,179.0,2300,26993.2,55.49,16.78333333
maize,2012,Kharif     ,Himachal Pradesh,275973.0,605082,41616728.4,85551.63,2.4975
potato,2012,Kharif     ,Himachal Pradesh,6404.0,65510,965723.2,1985.24,10.782
potato,2012,Rabi       ,Himachal Pradesh,3415.0,23797,514982.0,1058.65,4.953
rice,2012,Kharif     ,Himachal Pradesh,75380.0,111252,11367304.0,23367.8,1.577272727
maize,2012,Kharif     ,Madhya Pradesh,854518.0,2380688,128861314.4,264900.58,2.280204082
potato,2012,Whole Year ,Madhya Pradesh,81092.0,1157669,12228673.6,25138.52,13.99122449
rice,2012,Kharif     ,Madhya Pradesh,1791157.0,3106146,270106475.6,555258.67,1.631041667
potato,2012,Whole Year ,Madhya Pradesh,4647.0,26213,700767.6,1440.57,5.939777778
maize,2012,Kharif     ,Maharashtra,688800.0,1581900,103871040.0,213528.0,1.825769231
maize,2012,Rabi       ,Maharashtra,121000.0,229800,18246800.0,37510.0,1.665
maize,2012,Summer     ,Maharashtra,12100.0,14700,1824680.0,3751.0,1.124444444
rice,2012,Kharif     ,Maharashtra,1528100.0,3001640,230437480.0,473711.0,1.316153846
rice,2012,Summer     ,Maharashtra,30900.0,76400,4659720.0,9579.0,2.38
maize,2012,Kharif     ,Manipur,12640.0,25470,1906112.0,3918.4,1.998888889
maize,2012,Rabi       ,Manipur,6800.0,19000,1025440.0,2108.0,2.796666667
potato,2012,Whole Year ,Manipur,15000.0,127000,2262000.0,4650.0,8.478888889
rice,2012,Kharif     ,Manipur,122690.0,257580,18501652.0,38033.9,1.937777778
maize,2012,Kharif     ,Mizoram,5995.2,7769,904076.16,1858.512,1.375
maize,2012,Rabi       ,Mizoram,180.0,295,27144.0,55.8,2.025
potato,2012,Kharif     ,Mizoram,115.0,807,17342.0,35.65,7.02
potato,2012,Rabi       ,Mizoram,171.0,633,25786.8,53.01,6.02
rice,2012,Autumn     ,Mizoram,24706.0,27128,3725664.8,7658.86,1.095
rice,2012,Kharif     ,Mizoram,14330.0,29983,2160964.0,4442.3,2.2925
rice,2012,Rabi       ,Mizoram,306.0,589,46144.8,94.86,2.3525
maize,2012,Kharif     ,Nagaland,63530.0,124580,9580324.0,19694.3,1.955454545
maize,2012,Rabi       ,Nagaland,5140.0,10070,775112.0,1593.4,1.96
potato,2012,Rabi       ,Nagaland,6900.0,69000,1040520.0,2139.0,9.98
rice,2012,Kharif     ,Nagaland,179780.0,396230,27110824.0,55731.8,2.15
rice,2012,Rabi       ,Nagaland,3550.0,8950,535340.0,1100.5,2.52
potato,2012,Kharif     ,Nagaland,1320.0,11230,199056.0,409.2,8.500909091
maize,2012,Kharif     ,Punjab,131000.0,483000,19754800.0,40610.0,3.5125
rice,2012,Kharif     ,Punjab,2849000.0,11390000,429629200.0,883190.0,3.923636364
maize,2012,Kharif     ,Tamil Nadu,291052.0,946363,43890641.6,90226.12,3.498214286
rice,2012,Kharif     ,Tamil Nadu,1493276.0,4050334,225186020.8,462915.56,3.293225806
maize,2012,Kharif     ,Tripura,3948.0,5177,595358.4,1223.88,1.3175
rice,2012,Kharif     ,Tripura,254743.0,713222,38415244.4,78970.33,2.78
maize,2012,Kharif     ,Uttar Pradesh,698089.0,1289406,105271821.2,216407.59,1.696666667
maize,2012,Rabi       ,Uttar Pradesh,7261.0,22734,1094958.8,2250.91,3.108695652
maize,2012,Summer     ,Uttar Pradesh,30649.0,56607,4621869.2,9501.19,1.849677419
potato,2012,Rabi       ,Uttar Pradesh,547660.0,13336619,82587128.0,169774.6,22.3752
rice,2012,Kharif     ,Uttar Pradesh,5837298.0,14353736,880264538.4,1809562.38,2.4092
rice,2012,Summer     ,Uttar Pradesh,23984.0,62203,3616787.2,7435.04,2.434761905
potato,2012,Kharif     ,Uttar Pradesh,16800.0,217506,2533440.0,5208.0,12.95046875
maize,2012,Kharif     ,Uttarakhand,26096.0,38701,3935276.8,8089.76,1.387692308
maize,2012,Summer     ,Uttarakhand,51.0,102,7690.8,15.81,1.453333333
potato,2012,Kharif     ,Uttarakhand,8339.0,69006,1257521.2,2585.09,8.705454545
potato,2012,Rabi       ,Uttarakhand,5317.0,64212,801803.6,1648.27,11.07461538
rice,2012,Kharif     ,Uttarakhand,255037.0,561339,38459579.6,79061.47,1.750769231
rice,2012,Summer     ,Uttarakhand,14200.0,45552,2141360.0,4402.0,3.21
maize,2012,Autumn     ,Jharkhand,93589.0,118472,14113221.2,29012.59,1.367916667
potato,2012,Rabi       ,Jharkhand,16873.0,128549,2544448.4,5230.63,7.279583333
potato,2012,Winter     ,Jharkhand,23093.0,156202,3482424.4,7158.83,6.298695652
rice,2012,Autumn     ,Jharkhand,148761.0,129693,22433158.8,46115.91,0.761304348
rice,2012,Winter     ,Jharkhand,942310.0,1292796,142100348.0,292116.1,1.338333333
maize,2012,Autumn     ,West Bengal,40588.0,96769,6120670.4,12582.28,2.358
maize,2012,Rabi       ,West Bengal,33709.0,157468,5083317.2,10449.79,3.544166667
maize,2012,Summer     ,West Bengal,48715.0,207174,7346222.0,15101.65,2.873888889
potato,2012,Rabi       ,West Bengal,386607.0,11591300,58300335.6,119848.17,28.56444444
potato,2012,Summer     ,West Bengal,2446.0,29352,368856.8,758.26,12.0
rice,2012,Autumn     ,West Bengal,205082.0,471150,30926365.6,63575.42,2.259444444
rice,2012,Summer     ,West Bengal,1228263.0,4065052,185222060.4,380761.53,3.206111111
rice,2012,Winter     ,West Bengal,4010973.0,10410533,604854728.4,1243401.63,2.53
maize,2013,Autumn     ,Bihar,276577.0,778209,39962610.73,74675.79,2.933783784
maize,2013,Rabi       ,Bihar,263499.0,1199389,38072970.51,71144.73,4.180294118
maize,2013,Summer     ,Bihar,192263.0,926639,27780080.87,51911.01,4.573243243
rice,2013,Autumn     ,Bihar,549404.0,798676,79383383.96,148339.08,1.413
rice,2013,Summer     ,Bihar,92207.0,215952,13322989.43,24895.89,2.233157895
rice,2013,Winter     ,Bihar,2509203.0,5634961,362554741.5,677484.81,2.066842105
maize,2013,Kharif     ,Chhattisgarh,123430.0,254134,17834400.7,33326.1,1.981481481
maize,2013,Rabi       ,Chhattisgarh,33.0,117,4768.17,8.91,3.55
maize,2013,Summer     ,Chhattisgarh,127.0,233,18350.23,34.29,1.83
potato,2013,Kharif     ,Chhattisgarh,1805.0,8900,260804.45,487.35,5.703846154
potato,2013,Rabi       ,Chhattisgarh,10935.0,53920,1579998.15,2952.45,5.766190476
rice,2013,Kharif     ,Chhattisgarh,3987721.0,7102729,576185807.3,1076684.67,1.75037037
potato,2013,Whole Year ,Chhattisgarh,3643.0,19396,526377.07,983.61,5.608461538
maize,2013,Kharif     ,Gujarat,333135.0,421915,48134676.15,89946.45,1.345
maize,2013,Rabi       ,Gujarat,92747.0,196862,13401014.03,25041.69,2.120714286
maize,2013,Summer     ,Gujarat,6541.0,13374,945109.09,1766.07,1.894
potato,2013,Whole Year ,Gujarat,79304.0,2106238,11458634.96,21412.08,26.01307692
rice,2013,Kharif     ,Gujarat,787300.0,1672585,113756977.0,212571.0,1.939411765
rice,2013,Summer     ,Gujarat,33099.0,105505,4782474.51,8936.73,3.133636364
maize,2013,Kharif     ,Haryana,8000.0,24000,1155920.0,2160.0,3.2
potato,2013,Whole Year ,Haryana,29973.0,696514,4330798.77,8092.71,23.14047619
rice,2013,Kharif     ,Haryana,1244000.0,4041000,179745560.0,335880.0,3.112
maize,2013,Kharif     ,Himachal Pradesh,291960.0,594280,42185300.4,78829.2,2.336666667
potato,2013,Kharif     ,Himachal Pradesh,6228.0,64123,899883.72,1681.56,10.642
potato,2013,Rabi       ,Himachal Pradesh,3408.0,23871,492421.92,920.16,4.882
rice,2013,Kharif     ,Himachal Pradesh,73139.0,106899,10567854.11,19747.53,1.565454545
maize,2013,Kharif     ,Madhya Pradesh,851639.0,1486110,123053319.1,229942.53,1.5412
potato,2013,Whole Year ,Madhya Pradesh,80955.0,1047072,11697187.95,21857.85,13.117
rice,2013,Kharif     ,Madhya Pradesh,1881546.0,3321724,271864581.5,508017.42,1.410204082
potato,2013,Whole Year ,Madhya Pradesh,4776.0,30914,690084.24,1289.52,6.665744681
maize,2013,Kharif     ,Maharashtra,746700.0,2643900,107890683.0,201609.0,2.6244
maize,2013,Rabi       ,Maharashtra,171600.0,443600,24794484.0,46332.0,2.4765
maize,2013,Summer     ,Maharashtra,28200.0,36300,4074618.0,7614.0,1.265833333
rice,2013,Kharif     ,Maharashtra,1567500.0,3016600,226488075.0,423225.0,1.436
rice,2013,Summer     ,Maharashtra,37400.0,91690,5403926.0,10098.0,2.423333333
maize,2013,Kharif     ,Manipur,19590.0,42750,2830559.1,5289.3,2.186666667
maize,2013,Rabi       ,Manipur,6310.0,15190,911731.9,1703.7,2.408888889
potato,2013,Whole Year ,Manipur,14800.0,125420,2138452.0,3996.0,8.48
rice,2013,Kharif     ,Manipur,222800.0,597670,32192372.0,60156.0,2.354444444
maize,2013,Kharif     ,Mizoram,5618.0,7994,811744.82,1516.86,1.65625
maize,2013,Rabi       ,Mizoram,175.0,227,25285.75,47.25,1.4325
potato,2013,Kharif     ,Mizoram,352.0,2962,50860.48,95.04,7.01
rice,2013,Autumn     ,Mizoram,22633.0,25671,3270242.17,6110.91,1.10625
rice,2013,Kharif     ,Mizoram,15620.0,32440,2256933.8,4217.4,2.1475
rice,2013,Rabi       ,Mizoram,550.0,883,79469.5,148.5,1.666666667
maize,2013,Kharif     ,Nagaland,63570.0,125160,9185229.3,17163.9,1.97
maize,2013,Rabi       ,Nagaland,5210.0,10280,752792.9,1406.7,1.971666667
potato,2013,Rabi       ,Nagaland,7040.0,70540,1017209.6,1900.8,10.01090909
rice,2013,Kharif     ,Nagaland,185670.0,419640,26827458.3,50130.9,2.203636364
rice,2013,Rabi       ,Nagaland,3810.0,10000,550506.9,1028.7,2.633333333
potato,2013,Kharif     ,Nagaland,1490.0,12680,215290.1,402.3,8.509090909
maize,2013,Kharif     ,Punjab,130000.0,507000,18783700.0,35100.0,4.231428571
rice,2013,Kharif     ,Punjab,2851000.0,11267000,411940990.0,769770.0,3.834090909
maize,2013,Kharif     ,Telangana,552897.0,2436849,79888087.53,149282.19,4.022222222
maize,2013,Rabi       ,Telangana,197322.0,1074644,28511055.78,53276.94,5.292222222
potato,2013,Whole Year ,Telangana,3512.0,47411,507448.88,948.24,14.71
rice,2013,Kharif     ,Telangana,1166334.0,3768045,168523599.7,314910.18,3.115555556
rice,2013,Rabi       ,Telangana,828103.0,2813045,119652602.5,223587.81,3.203333333
potato,2013,Whole Year ,Telangana,109.0,742,15749.41,29.43,7.57
maize,2013,Kharif     ,Tripura,4549.0,5805,657285.01,1228.23,1.29375
rice,2013,Kharif     ,Tripura,254254.0,711831,36737160.46,68648.58,2.775
maize,2013,Kharif     ,Uttar Pradesh,695526.0,1277851,100496551.7,187792.02,1.702
maize,2013,Rabi       ,Uttar Pradesh,13418.0,47674,1938766.82,3622.86,3.5572
maize,2013,Summer     ,Uttar Pradesh,58002.0,106550,8380708.98,15660.54,1.840877193
potato,2013,Rabi       ,Uttar Pradesh,569806.0,12060013,82331268.94,153847.62,19.44533333
rice,2013,Kharif     ,Uttar Pradesh,5955306.0,14565665,860482163.9,1607932.62,2.396133333
rice,2013,Summer     ,Uttar Pradesh,27063.0,70171,3910332.87,7307.01,2.479047619
potato,2013,Kharif     ,Uttar Pradesh,16170.0,213687,2336403.3,4365.9,13.21790323
maize,2013,Kharif     ,Uttarakhand,23534.0,33712,3400427.66,6354.18,1.412307692
maize,2013,Summer     ,Uttarakhand,48.0,118,6935.52,12.96,2.4325
potato,2013,Kharif     ,Uttarakhand,9246.0,84730,1335954.54,2496.42,9.480909091
potato,2013,Rabi       ,Uttarakhand,5058.0,54900,730830.42,1365.66,10.64153846
rice,2013,Kharif     ,Uttarakhand,246959.0,551758,35683105.91,66678.93,1.736153846
rice,2013,Summer     ,Uttarakhand,12420.0,41310,1794565.8,3353.4,3.353333333
maize,2013,Autumn     ,Jharkhand,85854.0,136388,12405044.46,23180.58,1.467916667
potato,2013,Rabi       ,Jharkhand,17421.0,102216,2517160.29,4703.67,6.32375
potato,2013,Winter     ,Jharkhand,22552.0,155407,3258538.48,6089.04,7.315
rice,2013,Autumn     ,Jharkhand,154068.0,131682,22261285.32,41598.36,0.854782609
rice,2013,Winter     ,Jharkhand,933073.0,1366639,134819717.8,251929.71,1.422083333
maize,2013,Autumn     ,West Bengal,43701.0,117402,6314357.49,11799.27,2.767777778
maize,2013,Rabi       ,West Bengal,46869.0,252419,6772101.81,12654.63,3.530833333
maize,2013,Summer     ,West Bengal,53334.0,250660,7706229.66,14400.18,2.987222222
potato,2013,Rabi       ,West Bengal,409749.0,9020547,59204633.01,110632.23,25.34722222
potato,2013,Summer     ,West Bengal,2446.0,29352,353422.54,660.42,12.0
rice,2013,Autumn     ,West Bengal,210036.0,493651,30348101.64,56709.72,2.252777778
rice,2013,Summer     ,West Bengal,1286995.0,4338142,185957907.6,347488.65,3.127222222
rice,2013,Winter     ,West Bengal,4016656.0,10545076,580366625.4,1084497.12,2.626111111
maize,2014,Autumn     ,Bihar,277416.0,825146,41878719.36,91547.28,2.717368421
maize,2014,Rabi       ,Bihar,251716.0,913784,37999047.36,83066.28,3.269705882
maize,2014,Summer     ,Bihar,177386.0,739815,26778190.56,58537.38,3.988378378
rice,2014,Autumn     ,Bihar,581128.0,1010341,87727082.88,191772.24,1.738965517
rice,2014,Summer     ,Bihar,82265.0,181555,12418724.4,27147.45,1.971764706
rice,2014,Winter     ,Bihar,2599981.0,7049728,392493131.8,857993.73,2.625263158
maize,2014,Kharif     ,Chhattisgarh,125074.0,235014,18881171.04,41274.42,1.803333333
potato,2014,Kharif     ,Chhattisgarh,1995.0,11894,301165.2,658.35,6.859166667
potato,2014,Rabi       ,Chhattisgarh,10522.0,62732,1588401.12,3472.26,6.647727273
rice,2014,Kharif     ,Chhattisgarh,4035700.0,7977746,609229272.0,1331781.0,1.92962963
potato,2014,Whole Year ,Chhattisgarh,2553.0,13977,385400.88,842.49,5.429230769
maize,2014,Kharif     ,Gujarat,308788.0,387805,46614636.48,101900.04,1.409090909
maize,2014,Rabi       ,Gujarat,79664.0,169660,12026077.44,26289.12,1.969375
maize,2014,Summer     ,Gujarat,5890.0,11341,889154.4,1943.7,1.847857143
potato,2014,Whole Year ,Gujarat,101663.0,2609426,15347046.48,33548.79,25.4975
rice,2014,Kharif     ,Gujarat,763205.0,1671308,115213426.8,251857.65,1.867368421
rice,2014,Summer     ,Gujarat,31238.0,100275,4715688.48,10308.54,3.144166667
maize,2014,Kharif     ,Haryana,9000.0,18000,1358640.0,2970.0,2.0
potato,2014,Whole Year ,Haryana,30134.0,722584,4549028.64,9944.22,23.752
rice,2014,Kharif     ,Haryana,1277000.0,3989000,192775920.0,421410.0,2.9465
maize,2014,Kharif     ,Himachal Pradesh,289204.0,503715,43658235.84,95437.32,1.985
potato,2014,Kharif     ,Himachal Pradesh,6548.0,65364,988486.08,2160.84,10.461
potato,2014,Rabi       ,Himachal Pradesh,3551.0,23045,536058.96,1171.83,4.698
rice,2014,Kharif     ,Himachal Pradesh,72380.0,116365,10926484.8,23885.4,1.72
maize,2014,Kharif     ,Madhya Pradesh,1131000.0,2530000,170735760.0,373230.0,2.093061224
rice,2014,Kharif     ,Madhya Pradesh,2057000.0,3522660,310524720.0,678810.0,1.663488372
maize,2014,Kharif     ,Maharashtra,800500.0,1496100,120843480.0,264165.0,1.76
maize,2014,Rabi       ,Maharashtra,239800.0,651400,36200208.0,79134.0,1.730869565
maize,2014,Summer     ,Maharashtra,35900.0,53700,5419464.0,11847.0,1.240454545
rice,2014,Kharif     ,Maharashtra,1508400.0,2835400,227708064.0,497772.0,1.3064
rice,2014,Summer     ,Maharashtra,42800.0,111200,6461088.0,14124.0,2.52375
maize,2014,Kharif     ,Manipur,19590.0,43350,2957306.4,6464.7,2.234444444
maize,2014,Rabi       ,Manipur,6600.0,15400,996336.0,2178.0,2.334444444
potato,2014,Whole Year ,Manipur,14800.0,125420,2234208.0,4884.0,8.48
rice,2014,Kharif     ,Manipur,224380.0,501980,33872404.8,74045.4,2.073333333
maize,2014,Kharif     ,Mizoram,5553.0,8444,838280.88,1832.49,1.65875
maize,2014,Rabi       ,Mizoram,142.0,180,21436.32,46.86,2.23
potato,2014,Kharif     ,Mizoram,23.0,106,3472.08,7.59,4.595
potato,2014,Rabi       ,Mizoram,181.0,1176,27323.76,59.73,5.756666667
rice,2014,Autumn     ,Mizoram,20064.0,23583,3028861.44,6621.12,1.14875
rice,2014,Kharif     ,Mizoram,16380.0,35983,2472724.8,5405.4,2.2825
rice,2014,Rabi       ,Mizoram,486.0,1113,73366.56,160.38,2.063333333
maize,2014,Kharif     ,Nagaland,63600.0,125630,9601056.0,20988.0,1.973636364
maize,2014,Rabi       ,Nagaland,5220.0,10310,788011.2,1722.6,1.975
potato,2014,Rabi       ,Nagaland,7200.0,73370,1086912.0,2376.0,10.17181818
rice,2014,Kharif     ,Nagaland,191230.0,443450,28868080.8,63105.9,2.260909091
rice,2014,Rabi       ,Nagaland,4010.0,10740,605349.6,1323.3,2.683333333
potato,2014,Kharif     ,Nagaland,1570.0,13370,237007.2,518.1,8.514545455
maize,2014,Kharif     ,Punjab,126000.0,460000,19020960.0,41580.0,3.918571429
rice,2014,Kharif     ,Punjab,2894000.0,11107000,436878240.0,955020.0,3.728181818
maize,2014,Kharif     ,Telangana,521865.0,1408615,78780740.4,172215.45,2.935555556
maize,2014,Rabi       ,Telangana,169606.0,899436,25603721.76,55969.98,4.993333333
potato,2014,Kharif     ,Telangana,9.0,173,1358.64,2.97,19.22
potato,2014,Rabi       ,Telangana,3037.0,41069,458465.52,1002.21,14.92
rice,2014,Kharif     ,Telangana,920307.0,2854873,138929544.7,303701.31,2.958888889
rice,2014,Rabi       ,Telangana,495113.0,1690109,74742258.48,163387.29,3.332222222
potato,2014,Kharif     ,Telangana,7.0,55,1056.72,2.31,7.9
potato,2014,Rabi       ,Telangana,96.0,744,14492.16,31.68,7.745
maize,2014,Kharif     ,Tripura,4519.0,5963,682188.24,1491.27,1.30875
rice,2014,Kharif     ,Tripura,257273.0,746954,38837932.08,84900.09,2.885
maize,2014,Kharif     ,Uttar Pradesh,642726.0,1142861,97025916.96,212099.58,1.693783784
maize,2014,Rabi       ,Uttar Pradesh,10653.0,25493,1608176.88,3515.49,2.444166667
maize,2014,Summer     ,Uttar Pradesh,62374.0,110903,9415979.04,20583.42,1.784310345
potato,2014,Rabi       ,Uttar Pradesh,575668.0,12986412,86902841.28,189970.44,21.62333333
rice,2014,Kharif     ,Uttar Pradesh,5842029.0,13241518,881912697.8,1927869.57,2.240533333
rice,2014,Summer     ,Uttar Pradesh,29947.0,75449,4520799.12,9882.51,2.384090909
potato,2014,Kharif     ,Uttar Pradesh,16833.0,208515,2541109.68,5554.89,12.38789474
maize,2014,Kharif     ,Uttarakhand,23757.0,49135,3586356.72,7839.81,1.822307692
maize,2014,Summer     ,Uttarakhand,36.0,80,5434.56,11.88,2.205
potato,2014,Kharif     ,Uttarakhand,6561.0,70178,990448.56,2165.13,9.715
potato,2014,Rabi       ,Uttarakhand,5262.0,50495,794351.52,1736.46,10.41461538
rice,2014,Kharif     ,Uttarakhand,247698.0,561856,37392490.08,81740.34,1.738461538
rice,2014,Summer     ,Uttarakhand,12394.0,39004,1870998.24,4090.02,3.15
maize,2014,Autumn     ,Jharkhand,106524.0,230750,16080863.04,35152.92,1.71625
potato,2014,Rabi       ,Jharkhand,16999.0,121786,2566169.04,5609.67,7.075
potato,2014,Winter     ,Jharkhand,21548.0,157894,3252886.08,7110.84,7.390869565
rice,2014,Autumn     ,Jharkhand,139909.0,143816,21120662.64,46169.97,1.01
rice,2014,Winter     ,Jharkhand,849093.0,1248966,128179079.3,280200.69,1.416666667
maize,2014,Autumn     ,West Bengal,45415.0,122104,6855848.4,14986.95,3.369166667
maize,2014,Rabi       ,West Bengal,51093.0,278224,7712999.28,16860.69,3.430833333
maize,2014,Summer     ,West Bengal,55289.0,249556,8346427.44,18245.37,3.143333333
potato,2014,Rabi       ,West Bengal,409805.0,13878709,61864162.8,135235.65,30.99555556
potato,2014,Summer     ,West Bengal,2445.0,29340,369097.2,806.85,12.0
rice,2014,Autumn     ,West Bengal,227829.0,591451,34393065.84,75183.57,2.516111111
rice,2014,Summer     ,West Bengal,1290020.0,4351753,194741419.2,425706.6,3.254444444
rice,2014,Winter     ,West Bengal,4008662.0,10983992,605147615.5,1322858.46,2.700555556
maize,2015,Autumn     ,Bihar,270700.0,692696,42746237.0,89331.0,2.795263158
maize,2015,Rabi       ,Bihar,249982.0,1105141,39474657.62,82494.06,3.842352941
maize,2015,Summer     ,Bihar,184273.0,719263,29098549.43,60810.09,3.562972973
rice,2015,Autumn     ,Bihar,549012.0,725206,86694484.92,181173.96,1.347142857
rice,2015,Summer     ,Bihar,81302.0,200983,12838398.82,26829.66,2.528333333
rice,2015,Winter     ,Bihar,2602000.0,5876027,410881820.0,858660.0,2.166052632
maize,2015,Kharif     ,Chhattisgarh,126356.0,237676,19952875.96,41697.48,1.733333333
potato,2015,Kharif     ,Chhattisgarh,1537.0,10321,242707.67,507.21,8.379166667
potato,2015,Rabi       ,Chhattisgarh,11197.0,75177,1768118.27,3695.01,7.626818182
rice,2015,Kharif     ,Chhattisgarh,3959746.0,5154328,625283490.9,1306716.18,1.21962963
potato,2015,Whole Year ,Chhattisgarh,2652.0,15570,418777.32,875.16,5.950740741
