Unnamed: 0,Area,Item,Year,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp
17919,Libya,potato,2000,200000,56.0,3277.13,19.59
17920,Libya,potato,2000,200000,56.0,3277.13,20.37
17923,Libya,maize,2001,20000,56.0,4284.5,20.09
17924,Libya,maize,2001,20000,56.0,4284.5,21.1
17925,Libya,potato,2001,195000,56.0,4284.5,20.09
17926,Libya,potato,2001,195000,56.0,4284.5,21.1
17929,Libya,maize,2002,15000,56.0,5291.88,19.96
17930,Libya,maize,2002,15000,56.0,5291.88,20.73
17931,Libya,potato,2002,195000,56.0,5291.88,19.96
17932,Libya,potato,2002,195000,56.0,5291.88,20.73
17935,Libya,maize,2004,24000,56.0,7306.63,19.76
17936,Libya,maize,2004,24000,56.0,7306.63,20.46
17937,Libya,potato,2004,195000,56.0,7306.63,19.76
17938,Libya,potato,2004,195000,56.0,7306.63,20.46
17941,Libya,maize,2005,24000,56.0,8314.0,19.48
17942,Libya,maize,2005,24000,56.0,8314.0,20.28
17943,Libya,potato,2005,157629,56.0,8314.0,19.48
17944,Libya,potato,2005,157629,56.0,8314.0,20.28
17947,Libya,maize,2006,22246,56.0,4847.0,19.48
17948,Libya,maize,2006,22246,56.0,4847.0,20.64
17949,Libya,potato,2006,195440,56.0,4847.0,19.48
17950,Libya,potato,2006,195440,56.0,4847.0,20.64
17953,Libya,maize,2007,22246,56.0,3170.0,19.87
17954,Libya,maize,2007,22246,56.0,3170.0,20.68
17955,Libya,potato,2007,193333,56.0,3170.0,19.87
17956,Libya,potato,2007,193333,56.0,3170.0,20.68
17959,Libya,maize,2008,22129,56.0,3824.0,20.17
17960,Libya,maize,2008,22129,56.0,3824.0,20.61
17961,Libya,potato,2008,193333,56.0,3824.0,20.17
17962,Libya,potato,2008,193333,56.0,3824.0,20.61
17965,Libya,maize,2009,24790,56.0,6046.0,19.93
17966,Libya,maize,2009,24790,56.0,6046.0,20.54
17967,Libya,potato,2009,194380,56.0,6046.0,19.93
17968,Libya,potato,2009,194380,56.0,6046.0,20.54
17971,Libya,maize,2010,19333,56.0,3548.0,20.51
17972,Libya,maize,2010,19333,56.0,3548.0,21.17
17973,Libya,potato,2010,193849,56.0,3548.0,20.51
17974,Libya,potato,2010,193849,56.0,3548.0,21.17
17977,Libya,maize,2011,21419,56.0,3548.0,19.44
17978,Libya,maize,2011,21419,56.0,3548.0,20.29
17979,Libya,potato,2011,189247,56.0,3548.0,19.44
17980,Libya,potato,2011,189247,56.0,3548.0,20.29
17983,Libya,maize,2012,21613,56.0,3548.0,20.01
17984,Libya,maize,2012,21613,56.0,3548.0,20.81
17985,Libya,potato,2012,189474,56.0,3548.0,20.01
17986,Libya,potato,2012,189474,56.0,3548.0,20.81
17989,Libya,maize,2013,20000,56.0,3548.0,19.93
17990,Libya,maize,2013,20000,56.0,3548.0,20.78
17991,Libya,potato,2013,196667,56.0,3548.0,19.93
17992,Libya,potato,2013,196667,56.0,3548.0,20.78
17995,Lithuania,maize,1992,13710,656.0,1380.0,7.04
17996,Lithuania,potato,1992,94916,656.0,1380.0,7.04
17998,Lithuania,maize,1993,13833,656.0,936.0,5.79
17999,Lithuania,potato,1993,145414,656.0,936.0,5.79
18001,Lithuania,maize,1994,13956,656.0,713.0,6.3
18002,Lithuania,potato,1994,94112,656.0,713.0,6.3
18004,Lithuania,maize,1995,14079,656.0,737.0,6.68
18005,Lithuania,potato,1995,127992,656.0,737.0,6.68
18007,Lithuania,maize,1996,14201,656.0,979.0,5.09
18008,Lithuania,potato,1996,163152,656.0,979.0,5.09
18010,Lithuania,maize,1997,14708,656.0,928.0,6.29
18011,Lithuania,potato,1997,150974,656.0,928.0,6.29
18013,Lithuania,maize,1998,16062,656.0,812.0,6.27
18014,Lithuania,potato,1998,135771,656.0,812.0,6.27
18016,Lithuania,maize,1999,17416,656.0,695.0,7.31
18017,Lithuania,potato,1999,141049,656.0,695.0,7.31
18019,Lithuania,maize,2000,18464,656.0,688.06,7.69
18020,Lithuania,potato,2000,163916,656.0,688.06,7.69
18022,Lithuania,maize,2001,22277,656.0,726.09,6.75
18023,Lithuania,potato,2001,102868,656.0,726.09,6.75
18025,Lithuania,maize,2002,28621,656.0,792.6,7.26
18026,Lithuania,potato,2002,154365,656.0,792.6,7.26
18028,Lithuania,maize,2004,21429,656.0,1023.6,6.43
18029,Lithuania,potato,2004,128802,656.0,1023.6,6.43
18031,Lithuania,maize,2005,30625,656.0,1048.5,6.5
18032,Lithuania,potato,2005,120987,656.0,1048.5,6.5
18034,Lithuania,maize,2006,23500,656.0,1197.0,6.98
18035,Lithuania,potato,2006,79083,656.0,1197.0,6.98
18037,Lithuania,maize,2007,48148,656.0,2722.82,7.44
18038,Lithuania,potato,2007,109110,656.0,2722.82,7.44
18040,Lithuania,maize,2008,42105,656.0,2722.55,7.84
18041,Lithuania,potato,2008,148017,656.0,2722.55,7.84
18043,Lithuania,maize,2009,43273,656.0,2748.8,6.7
18044,Lithuania,potato,2009,142167,656.0,2748.8,6.7
18046,Lithuania,maize,2010,66901,656.0,1803.77,6.14
18047,Lithuania,potato,2010,130301,656.0,1803.77,6.14
18049,Lithuania,maize,2011,74896,656.0,2062.34,7.32
18050,Lithuania,potato,2011,155889,656.0,2062.34,7.32
18052,Lithuania,maize,2012,61085,656.0,2559.9,6.31
18053,Lithuania,potato,2012,170776,656.0,2559.9,6.31
18055,Lithuania,maize,2013,73953,656.0,2515.69,7.42
18056,Lithuania,potato,2013,148606,656.0,2515.69,7.42
18059,Madagascar,maize,1990,9848,1513.0,128.41,19.62
18060,Madagascar,potato,1990,69744,1513.0,128.41,19.62
18061,Madagascar,rice,1990,20773,1513.0,128.41,19.62
18064,Madagascar,potato,1990,53407,1513.0,128.41,19.62
18067,Madagascar,maize,1991,9667,1513.0,131.0,19.79
18068,Madagascar,potato,1991,55983,1513.0,131.0,19.79
18069,Madagascar,rice,1991,20546,1513.0,131.0,19.79
18072,Madagascar,potato,1991,50308,1513.0,131.0,19.79
18075,Madagascar,maize,1992,8125,1513.0,101.06,19.76
18076,Madagascar,potato,1992,56560,1513.0,101.06,19.76
18077,Madagascar,rice,1992,20869,1513.0,101.06,19.76
18080,Madagascar,potato,1992,53107,1513.0,101.06,19.76
18083,Madagascar,maize,1993,8972,1513.0,109.41,19.95
18084,Madagascar,potato,1993,56429,1513.0,109.41,19.95
18085,Madagascar,rice,1993,20782,1513.0,109.41,19.95
18088,Madagascar,potato,1993,51059,1513.0,109.41,19.95
18091,Madagascar,maize,1994,9451,1513.0,76.15,19.96
18092,Madagascar,potato,1994,58442,1513.0,76.15,19.96
18093,Madagascar,rice,1994,20694,1513.0,76.15,19.96
18096,Madagascar,potato,1994,53846,1513.0,76.15,19.96
18099,Madagascar,maize,1995,9628,1513.0,73.08,19.96
18100,Madagascar,potato,1995,56853,1513.0,73.08,19.96
18101,Madagascar,rice,1995,21304,1513.0,73.08,19.96
18104,Madagascar,potato,1995,59055,1513.0,73.08,19.96
18107,Madagascar,maize,1996,9299,1513.0,152.01,19.71
18108,Madagascar,potato,1996,57166,1513.0,152.01,19.71
18109,Madagascar,rice,1996,21930,1513.0,152.01,19.71
18112,Madagascar,potato,1996,58140,1513.0,152.01,19.71
18115,Madagascar,maize,1997,9368,1513.0,139.89,19.97
18116,Madagascar,potato,1997,57377,1513.0,139.89,19.97
18117,Madagascar,rice,1997,21737,1513.0,139.89,19.97
18120,Madagascar,potato,1997,56044,1513.0,139.89,19.97
18123,Madagascar,maize,1998,8306,1513.0,88.26,20.11
18124,Madagascar,potato,1998,57377,1513.0,88.26,20.11
18125,Madagascar,rice,1998,20341,1513.0,88.26,20.11
18128,Madagascar,potato,1998,54255,1513.0,88.26,20.11
18131,Madagascar,maize,1999,9162,1513.0,49.52,19.82
18132,Madagascar,potato,1999,59388,1513.0,49.52,19.82
18133,Madagascar,rice,1999,21284,1513.0,49.52,19.82
18136,Madagascar,potato,1999,56522,1513.0,49.52,19.82
18139,Madagascar,maize,2000,8838,1513.0,130.46,19.65
18140,Madagascar,potato,2000,58269,1513.0,130.46,19.65
18141,Madagascar,rice,2000,20512,1513.0,130.46,19.65
18144,Madagascar,potato,2000,56319,1513.0,130.46,19.65
18147,Madagascar,maize,2001,9290,1513.0,87.59,20.12
18148,Madagascar,potato,2001,59661,1513.0,87.59,20.12
18149,Madagascar,rice,2001,21956,1513.0,87.59,20.12
18152,Madagascar,potato,2001,57555,1513.0,87.59,20.12
18155,Madagascar,maize,2002,8845,1513.0,240.84,20.14
18156,Madagascar,potato,2002,59621,1513.0,240.84,20.14
18157,Madagascar,rice,2002,21414,1513.0,240.84,20.14
18160,Madagascar,potato,2002,52178,1513.0,240.84,20.14
18163,Madagascar,maize,2004,17779,1513.0,68.01,19.87
18164,Madagascar,potato,2004,56139,1513.0,68.01,19.87
18165,Madagascar,rice,2004,24475,1513.0,68.01,19.87
18168,Madagascar,potato,2004,51282,1513.0,68.01,19.87
18171,Madagascar,maize,2005,15464,1513.0,114.51,20.05
18172,Madagascar,potato,2005,58561,1513.0,114.51,20.05
18173,Madagascar,rice,2005,27140,1513.0,114.51,20.05
18176,Madagascar,potato,2005,70897,1513.0,114.51,20.05
18179,Madagascar,maize,2006,15891,1513.0,109.39,20.09
18180,Madagascar,potato,2006,58565,1513.0,109.39,20.09
18181,Madagascar,rice,2006,27667,1513.0,109.39,20.09
18184,Madagascar,potato,2006,72428,1513.0,109.39,20.09
18187,Madagascar,maize,2007,16191,1513.0,93.88,20.02
18188,Madagascar,potato,2007,59881,1513.0,93.88,20.02
18189,Madagascar,rice,2007,28268,1513.0,93.88,20.02
18192,Madagascar,potato,2007,72814,1513.0,93.88,20.02
18195,Madagascar,maize,2008,16569,1513.0,112.11,19.79
18196,Madagascar,potato,2008,59912,1513.0,112.11,19.79
18197,Madagascar,rice,2008,30495,1513.0,112.11,19.79
18200,Madagascar,potato,2008,71262,1513.0,112.11,19.79
18203,Madagascar,maize,2009,16225,1513.0,143.9,20.13
18204,Madagascar,potato,2009,59915,1513.0,143.9,20.13
18205,Madagascar,rice,2009,35056,1513.0,143.9,20.13
18208,Madagascar,potato,2009,71721,1513.0,143.9,20.13
18211,Madagascar,maize,2010,15577,1513.0,241.89,20.31
18212,Madagascar,potato,2010,58940,1513.0,241.89,20.31
18213,Madagascar,rice,2010,36249,1513.0,241.89,20.31
18216,Madagascar,potato,2010,72205,1513.0,241.89,20.31
18219,Madagascar,maize,2011,15490,1513.0,310.36,20.33
18220,Madagascar,potato,2011,58963,1513.0,310.36,20.33
18221,Madagascar,rice,2011,37806,1513.0,310.36,20.33
18224,Madagascar,potato,2011,74011,1513.0,310.36,20.33
18227,Madagascar,maize,2012,16290,1513.0,377.71,19.78
18228,Madagascar,potato,2012,59267,1513.0,377.71,19.78
18229,Madagascar,rice,2012,37661,1513.0,377.71,19.78
18232,Madagascar,potato,2012,75760,1513.0,377.71,19.78
18235,Madagascar,maize,2013,16288,1513.0,507.94,19.34
18236,Madagascar,potato,2013,59375,1513.0,507.94,19.34
18237,Madagascar,rice,2013,39449,1513.0,507.94,19.34
18240,Madagascar,potato,2013,77058,1513.0,507.94,19.34
18243,Malawi,maize,1990,9993,1181.0,173.19,20.86
18245,Malawi,potato,1990,102044,1181.0,173.19,20.86
18246,Malawi,rice,1990,14903,1181.0,173.19,20.86
18250,Malawi,maize,1991,11419,1181.0,173.19,20.4
18252,Malawi,potato,1991,66730,1181.0,173.19,20.4
18253,Malawi,rice,1991,19237,1181.0,173.19,20.4
18257,Malawi,maize,1992,4802,1181.0,173.19,20.89
18259,Malawi,potato,1992,135970,1181.0,173.19,20.89
18260,Malawi,rice,1992,13046,1181.0,173.19,20.89
18264,Malawi,maize,1993,15327,1181.0,173.19,20.43
18266,Malawi,potato,1993,90947,1181.0,173.19,20.43
18267,Malawi,rice,1993,16834,1181.0,173.19,20.43
18271,Malawi,maize,1994,9209,1181.0,173.19,20.59
18273,Malawi,potato,1994,85376,1181.0,173.19,20.59
18274,Malawi,rice,1994,15195,1181.0,173.19,20.59
18278,Malawi,maize,1995,13517,1181.0,173.19,20.86
18280,Malawi,potato,1995,58002,1181.0,173.19,20.86
18281,Malawi,rice,1995,15635,1181.0,173.19,20.86
18285,Malawi,maize,1996,14433,1181.0,173.19,20.47
18287,Malawi,potato,1996,90293,1181.0,173.19,20.47
18288,Malawi,rice,1996,17619,1181.0,173.19,20.47
18292,Malawi,maize,1997,10959,1181.0,173.19,20.62
18294,Malawi,potato,1997,95765,1181.0,173.19,20.62
18295,Malawi,rice,1997,16273,1181.0,173.19,20.62
18299,Malawi,maize,1998,13711,1181.0,131.59,20.92
18301,Malawi,potato,1998,104774,1181.0,131.59,20.92
18302,Malawi,rice,1998,16409,1181.0,131.59,20.92
18306,Malawi,maize,1999,18109,1181.0,123.64,20.26
18308,Malawi,potato,1999,112207,1181.0,123.64,20.26
18309,Malawi,rice,1999,20279,1181.0,123.64,20.26
18313,Malawi,maize,2000,17428,1181.0,220.22,20.22
18315,Malawi,potato,2000,114561,1181.0,220.22,20.22
18316,Malawi,rice,2000,16451,1181.0,220.22,20.22
18320,Malawi,maize,2001,11845,1181.0,177.24,20.59
18322,Malawi,potato,2001,135370,1181.0,177.24,20.59
18323,Malawi,rice,2001,18576,1181.0,177.24,20.59
18327,Malawi,maize,2002,10460,1181.0,134.25,20.76
18329,Malawi,potato,2002,126773,1181.0,134.25,20.76
18330,Malawi,rice,2002,16425,1181.0,134.25,20.76
18334,Malawi,maize,2004,10460,1181.0,48.28,20.44
18336,Malawi,potato,2004,120873,1181.0,48.28,20.44
18337,Malawi,rice,2004,11681,1181.0,48.28,20.44
18342,Malawi,maize,2005,8093,1181.0,295.51,21.37
18344,Malawi,potato,2005,90371,1181.0,295.51,21.37
18345,Malawi,rice,2005,8424,1181.0,295.51,21.37
18350,Malawi,maize,2006,14814,1181.0,202.35,20.63
18352,Malawi,potato,2006,133445,1181.0,202.35,20.63
18353,Malawi,rice,2006,17576,1181.0,202.35,20.63
18358,Malawi,maize,2007,26547,1181.0,524.46,20.67
18360,Malawi,potato,2007,151922,1181.0,524.46,20.67
18361,Malawi,rice,2007,19481,1181.0,524.46,20.67
18366,Malawi,maize,2008,16498,1181.0,624.52,20.42
18368,Malawi,potato,2008,146009,1181.0,624.52,20.42
18369,Malawi,rice,2008,18200,1181.0,624.52,20.42
18374,Malawi,maize,2009,22265,1181.0,736.25,20.68
18376,Malawi,potato,2009,161923,1181.0,736.25,20.68
18377,Malawi,rice,2009,21259,1181.0,736.25,20.68
18382,Malawi,maize,2010,20158,1181.0,584.12,21.34
18384,Malawi,potato,2010,160600,1181.0,584.12,21.34
18385,Malawi,rice,2010,18631,1181.0,584.12,21.34
18390,Malawi,maize,2011,22079,1181.0,553.57,20.92
18392,Malawi,potato,2011,159930,1181.0,553.57,20.92
18393,Malawi,rice,2011,19125,1181.0,553.57,20.92
18398,Malawi,maize,2012,21932,1181.0,775.83,20.42
18400,Malawi,potato,2012,172009,1181.0,775.83,20.42
18401,Malawi,rice,2012,18453,1181.0,775.83,20.42
18406,Malawi,maize,2013,21708,1181.0,1500.27,19.68
18408,Malawi,potato,2013,175414,1181.0,1500.27,19.68
18409,Malawi,rice,2013,19174,1181.0,1500.27,19.68
18414,Malaysia,maize,1990,17500,2875.0,39406.48,27.21
18415,Malaysia,rice,1990,27694,2875.0,39406.48,27.21
18417,Malaysia,potato,1990,110000,2875.0,39406.48,27.21
18419,Malaysia,maize,1991,17500,2875.0,39406.48,27.04
18420,Malaysia,rice,1991,28178,2875.0,39406.48,27.04
18421,Malaysia,potato,1991,110000,2875.0,39406.48,27.04
18423,Malaysia,maize,1992,17143,2875.0,39406.48,27.05
18424,Malaysia,rice,1992,29918,2875.0,39406.48,27.05
18425,Malaysia,potato,1992,110000,2875.0,39406.48,27.05
18427,Malaysia,maize,1993,19000,2875.0,39406.48,26.99
18428,Malaysia,rice,1993,30348,2875.0,39406.48,26.99
18429,Malaysia,potato,1993,110000,2875.0,39406.48,26.99
18431,Malaysia,maize,1994,20000,2875.0,39406.48,27.0
18432,Malaysia,rice,1994,30614,2875.0,39406.48,27.0
18433,Malaysia,potato,1994,110000,2875.0,39406.48,27.0
18435,Malaysia,maize,1995,18696,2875.0,39406.48,27.05
18436,Malaysia,rice,1995,31619,2875.0,39406.48,27.05
18437,Malaysia,potato,1995,110000,2875.0,39406.48,27.05
18439,Malaysia,maize,1996,18000,2875.0,39406.48,27.04
18440,Malaysia,rice,1996,32510,2875.0,39406.48,27.04
18441,Malaysia,potato,1996,109375,2875.0,39406.48,27.04
18443,Malaysia,maize,1997,18462,2875.0,39406.48,27.29
18444,Malaysia,rice,1997,30676,2875.0,39406.48,27.29
18445,Malaysia,potato,1997,111111,2875.0,39406.48,27.29
18447,Malaysia,maize,1998,18519,2875.0,39406.48,27.89
18448,Malaysia,rice,1998,28829,2875.0,39406.48,27.89
18449,Malaysia,potato,1998,112000,2875.0,39406.48,27.89
18451,Malaysia,maize,1999,21111,2875.0,39406.48,26.95
18452,Malaysia,rice,1999,29415,2875.0,39406.48,26.95
18453,Malaysia,potato,1999,108696,2875.0,39406.48,26.95
18455,Malaysia,maize,2000,24074,2875.0,39406.48,27.14
18456,Malaysia,rice,2000,30640,2875.0,39406.48,27.14
18457,Malaysia,potato,2000,111111,2875.0,39406.48,27.14
18459,Malaysia,maize,2001,30455,2875.0,39406.48,27.24
18460,Malaysia,rice,2001,31101,2875.0,39406.48,27.24
18461,Malaysia,potato,2001,113900,2875.0,39406.48,27.24
18463,Malaysia,maize,2002,30435,2875.0,39406.48,27.57
18464,Malaysia,rice,2002,32385,2875.0,39406.48,27.57
18465,Malaysia,potato,2002,108800,2875.0,39406.48,27.57
18467,Malaysia,maize,2004,30000,2875.0,39406.48,27.35
18468,Malaysia,rice,2004,33260,2875.0,39406.48,27.35
18469,Malaysia,potato,2004,120523,2875.0,39406.48,27.35
18471,Malaysia,maize,2005,30000,2875.0,39406.48,27.59
18472,Malaysia,rice,2005,34221,2875.0,39406.48,27.59
18473,Malaysia,potato,2005,126406,2875.0,39406.48,27.59
18475,Malaysia,maize,2006,32000,2875.0,39406.48,27.29
18476,Malaysia,rice,2006,33907,2875.0,39406.48,27.29
18477,Malaysia,potato,2006,142868,2875.0,39406.48,27.29
18479,Malaysia,maize,2007,48554,2875.0,46868.35,27.23
18480,Malaysia,rice,2007,35277,2875.0,46868.35,27.23
18481,Malaysia,potato,2007,162751,2875.0,46868.35,27.23
18483,Malaysia,maize,2008,52192,2875.0,54821.91,27.12
18484,Malaysia,rice,2008,35836,2875.0,54821.91,27.12
18485,Malaysia,potato,2008,139251,2875.0,54821.91,27.12
18487,Malaysia,maize,2009,50719,2875.0,52464.19,27.47
18488,Malaysia,rice,2009,37205,2875.0,52464.19,27.47
18489,Malaysia,potato,2009,103094,2875.0,52464.19,27.47
18491,Malaysia,maize,2010,55351,2875.0,60194.83,27.69
18492,Malaysia,rice,2010,36361,2875.0,60194.83,27.69
18493,Malaysia,potato,2010,106534,2875.0,60194.83,27.69
18495,Malaysia,maize,2011,61320,2875.0,41562.16,27.27
18496,Malaysia,rice,2011,37468,2875.0,41562.16,27.27
18497,Malaysia,potato,2011,119255,2875.0,41562.16,27.27
18499,Malaysia,maize,2012,89681,2875.0,49810.48,27.36
18500,Malaysia,rice,2012,37972,2875.0,49810.48,27.36
18501,Malaysia,potato,2012,215175,2875.0,49810.48,27.36
18503,Malaysia,maize,2013,88991,2875.0,61445.6,27.8
18504,Malaysia,rice,2013,38763,2875.0,61445.6,27.8
18505,Malaysia,potato,2013,166824,2875.0,61445.6,27.8
18507,Mali,maize,1990,11566,282.0,95.7,27.61
18508,Mali,potato,1990,180000,282.0,95.7,27.61
18509,Mali,rice,1990,14360,282.0,95.7,27.61
18512,Mali,potato,1990,48316,282.0,95.7,27.61
18516,Mali,maize,1991,13824,282.0,54.63,27.58
18517,Mali,potato,1991,175000,282.0,54.63,27.58
18518,Mali,rice,1991,17274,282.0,54.63,27.58
18521,Mali,potato,1991,46740,282.0,54.63,27.58
18525,Mali,maize,1992,10050,282.0,35.42,27.2
18526,Mali,potato,1992,178057,282.0,35.42,27.2
18527,Mali,rice,1992,17583,282.0,35.42,27.2
18530,Mali,potato,1992,47872,282.0,35.42,27.2
18534,Mali,maize,1993,11029,282.0,33.19,27.55
18535,Mali,potato,1993,180000,282.0,33.19,27.55
18536,Mali,rice,1993,17350,282.0,33.19,27.55
18539,Mali,potato,1993,51033,282.0,33.19,27.55
18543,Mali,maize,1994,11347,282.0,30.96,27.05
18544,Mali,potato,1994,181975,282.0,30.96,27.05
18545,Mali,rice,1994,16518,282.0,30.96,27.05
18548,Mali,potato,1994,52488,282.0,30.96,27.05
18552,Mali,maize,1995,12843,282.0,28.73,27.25
18553,Mali,potato,1995,182175,282.0,28.73,27.25
18554,Mali,rice,1995,15484,282.0,28.73,27.25
18557,Mali,potato,1995,55972,282.0,28.73,27.25
18561,Mali,maize,1996,15845,282.0,26.51,27.64
18562,Mali,potato,1996,182682,282.0,26.51,27.64
18563,Mali,rice,1996,19140,282.0,26.51,27.64
18566,Mali,potato,1996,58941,282.0,26.51,27.64
18570,Mali,maize,1997,16930,282.0,24.28,27.38
18571,Mali,potato,1997,183335,282.0,24.28,27.38
18572,Mali,rice,1997,17554,282.0,24.28,27.38
18575,Mali,potato,1997,53333,282.0,24.28,27.38
18579,Mali,maize,1998,16416,282.0,22.05,28.08
18580,Mali,potato,1998,183333,282.0,22.05,28.08
18581,Mali,rice,1998,21991,282.0,22.05,28.08
18584,Mali,potato,1998,41819,282.0,22.05,28.08
18588,Mali,maize,1999,14541,282.0,19.82,27.26
18589,Mali,potato,1999,186268,282.0,19.82,27.26
18590,Mali,rice,1999,22366,282.0,19.82,27.26
18593,Mali,potato,1999,106147,282.0,19.82,27.26
18597,Mali,maize,2000,13322,282.0,17.59,27.51
18598,Mali,potato,2000,187278,282.0,17.59,27.51
18599,Mali,rice,2000,21058,282.0,17.59,27.51
18602,Mali,potato,2000,99214,282.0,17.59,27.51
18606,Mali,maize,2001,11585,282.0,15.36,27.79
18607,Mali,potato,2001,185714,282.0,15.36,27.79
18608,Mali,rice,2001,20095,282.0,15.36,27.79
18611,Mali,potato,2001,124090,282.0,15.36,27.79
18615,Mali,maize,2002,11478,282.0,13.13,28.18
18616,Mali,potato,2002,180217,282.0,13.13,28.18
18617,Mali,rice,2002,19439,282.0,13.13,28.18
18620,Mali,potato,2002,158037,282.0,13.13,28.18
18624,Mali,maize,2004,18210,282.0,8.67,28.07
18625,Mali,potato,2004,163954,282.0,8.67,28.07
18626,Mali,rice,2004,22803,282.0,8.67,28.07
18629,Mali,potato,2004,165227,282.0,8.67,28.07
18633,Mali,maize,2005,14933,282.0,14.84,28.13
18634,Mali,potato,2005,194956,282.0,14.84,28.13
18635,Mali,rice,2005,22845,282.0,14.84,28.13
18638,Mali,potato,2005,159665,282.0,14.84,28.13
18642,Mali,maize,2006,17134,282.0,11.87,27.62
18643,Mali,potato,2006,238984,282.0,11.87,27.62
18644,Mali,rice,2006,25783,282.0,11.87,27.62
18647,Mali,potato,2006,186516,282.0,11.87,27.62
18651,Mali,maize,2007,16831,282.0,7.72,27.94
18652,Mali,potato,2007,240551,282.0,7.72,27.94
18653,Mali,rice,2007,27621,282.0,7.72,27.94
18656,Mali,potato,2007,190602,282.0,7.72,27.94
18660,Mali,maize,2008,19732,282.0,9.99,27.62
18661,Mali,potato,2008,239915,282.0,9.99,27.62
18662,Mali,rice,2008,33660,282.0,9.99,27.62
18665,Mali,potato,2008,202336,282.0,9.99,27.62
18669,Mali,maize,2009,33349,282.0,4.12,27.89
18670,Mali,potato,2009,237913,282.0,4.12,27.89
18671,Mali,rice,2009,30646,282.0,4.12,27.89
18674,Mali,potato,2009,191228,282.0,4.12,27.89
18678,Mali,maize,2010,26886,282.0,3.84,28.18
18679,Mali,potato,2010,220473,282.0,3.84,28.18
18680,Mali,rice,2010,21044,282.0,3.84,28.18
18683,Mali,potato,2010,188048,282.0,3.84,28.18
18687,Mali,maize,2011,14037,282.0,3.25,27.79
18688,Mali,potato,2011,204721,282.0,3.25,27.79
18689,Mali,rice,2011,30210,282.0,3.25,27.79
18692,Mali,potato,2011,181391,282.0,3.25,27.79
18696,Mali,maize,2012,24427,282.0,1.52,27.39
18697,Mali,potato,2012,198983,282.0,1.52,27.39
18698,Mali,rice,2012,34486,282.0,1.52,27.39
18701,Mali,potato,2012,176736,282.0,1.52,27.39
18705,Mali,maize,2013,25927,282.0,1.52,28.53
18706,Mali,potato,2013,193555,282.0,1.52,28.53
18707,Mali,rice,2013,30009,282.0,1.52,28.53
18710,Mali,potato,2013,174581,282.0,1.52,28.53
18713,Mauritania,maize,1990,6789,92.0,39.09,27.67
18714,Mauritania,potato,1990,54628,92.0,39.09,27.67
18715,Mauritania,rice,1990,33307,92.0,39.09,27.67
18717,Mauritania,potato,1990,8799,92.0,39.09,27.67
18720,Mauritania,maize,1991,5966,92.0,39.09,27.38
18721,Mauritania,potato,1991,46591,92.0,39.09,27.38
18722,Mauritania,rice,1991,28127,92.0,39.09,27.38
18724,Mauritania,potato,1991,9974,92.0,39.09,27.38
18727,Mauritania,maize,1992,7684,92.0,39.09,27.52
18728,Mauritania,potato,1992,50000,92.0,39.09,27.52
18729,Mauritania,rice,1992,39870,92.0,39.09,27.52
18731,Mauritania,potato,1992,10000,92.0,39.09,27.52
18734,Mauritania,maize,1993,12291,92.0,39.09,27.37
18735,Mauritania,potato,1993,40000,92.0,39.09,27.37
18736,Mauritania,rice,1993,32860,92.0,39.09,27.37
18738,Mauritania,potato,1993,10000,92.0,39.09,27.37
18741,Mauritania,maize,1994,4987,92.0,39.09,27.24
18742,Mauritania,potato,1994,50000,92.0,39.09,27.24
18743,Mauritania,rice,1994,27399,92.0,39.09,27.24
18745,Mauritania,potato,1994,10000,92.0,39.09,27.24
18748,Mauritania,maize,1995,7996,92.0,39.09,27.7
18749,Mauritania,potato,1995,47809,92.0,39.09,27.7
18750,Mauritania,rice,1995,39360,92.0,39.09,27.7
18752,Mauritania,potato,1995,9988,92.0,39.09,27.7
18755,Mauritania,maize,1996,5871,92.0,39.09,27.93
18756,Mauritania,potato,1996,47985,92.0,39.09,27.93
